target_id	day0_1_count	day0_1_tpm	day0_2_count	day0_2_tpm	day0_3_count	day0_3_tpm	day1_1_count	day1_1_tpm	day1_2_count	day1_2_tpm	day1_3_count	day1_3_tpm	day2_1_count	day2_1_tpm	day2_2_count	day2_2_tpm	day2_3_count	day2_3_tpm
FBtr0114499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0114500	0	0	0	0	0	0	1	0.00586413	0	0	0	0	0	0	0	0	0	0
FBtr0113227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070171	2	0.0120821	1	0.00529674	1	0.00558042	1	0.00419761	8	0.0323251	0	0	0	0	0	0	0	0
FBtr0336955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089510	20.3375	0.0171177	70.2249	0.0518246	56.1106	0.0436262	17.1564	0.0100338	49.0069	0.0275894	45.0174	0.0233051	1.20742	0.000683125	34.6438	0.0164538	25.6789	0.011959
FBtr0089511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089516	482.551	0.296003	1067.24	0.573998	1225.12	0.694202	224.535	0.0957028	174.742	0.0716943	416.574	0.157169	150.357	0.0619969	222.28	0.0769385	253.186	0.0859337
FBtr0089512	0	0	0	0	0	0	62.3751	0.0250071	13.2387	0.00510909	0	0	15.2338	0.00590831	0	0	0	0
FBtr0300191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333325	1.32759	0.00106569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59516	0.000708509
FBtr0089515	187.196	0.122369	426.698	0.244562	476.083	0.287481	141.538	0.0642885	191.858	0.083886	217.503	0.0874501	141.807	0.0623106	162.455	0.0599234	140.545	0.0508344
FBtr0333324	1628.36	0.861154	1757.18	0.814783	1951.8	0.953495	656.703	0.241317	1224.69	0.433203	966.309	0.314318	635.888	0.226049	1080.88	0.322552	991.367	0.290092
FBtr0089514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089513	456.225	0.266828	337.659	0.173151	394.884	0.213342	267.694	0.108788	275.468	0.107761	76.5962	0.0275538	93.5071	0.0367612	189.736	0.062617	312.628	0.10117
FBtr0081777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085530	0.0089958	1.73E-05	0.0358988	6.06E-05	0.0115486	2.05E-05	0.00197125	2.64E-06	0.00216061	2.78E-06	0.00179775	2.13E-06	0	0	0	0	0	0
FBtr0339144	1.55E-05	2.01E-08	5.30E-05	6.04E-08	1.01E-05	1.21E-08	2.55E-05	2.30E-08	1.63E-05	1.42E-08	2.16E-05	1.73E-08	4.41E-05	3.85E-08	3.02E-05	2.22E-08	2.30E-05	1.65E-08
FBtr0085528	31.1289	0.040915	21.7903	0.0251118	34.2418	0.0415746	24.9032	0.0227438	15.5645	0.0136833	24.9032	0.0201324	39	0.0344568	33	0.024475	24	0.0174542
FBtr0085529	27.8621	0.0539534	46.1737	0.0783965	47.7467	0.0854088	4.09482	0.00550972	4.43334	0.00574213	4.09501	0.00487734	0	0	0	0	0	0
FBtr0331832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076705	180	0.61019	344	1.02246	283	0.886202	87	0.204928	108	0.24488	124	0.258546	104	0.236984	143	0.273539	116	0.217581
FBtr0333005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306639	0	0	8.00886	0.0132707	0	0	0	0	3	0.00379215	0	0	0	0	0	0	0	0
FBtr0076595	1021.85	0.977334	1771.01	1.48515	1364.39	1.20544	534.059	0.354922	906.008	0.579593	949.482	0.558552	290.953	0.187055	632.901	0.341571	827.585	0.437963
FBtr0076594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076593	383.146	0.312893	340.98	0.24415	622.613	0.469681	218.941	0.124236	259.992	0.142013	280.518	0.140901	171.047	0.0938948	212.099	0.0977373	198.415	0.0896556
FBtr0071234	162	0.140192	270	0.204866	282	0.22543	119	0.071556	137	0.0792988	106	0.0564207	94	0.0546803	113	0.0551796	115	0.0550654
FBtr0079724	8384.09	54.6166	12349.3	70.5353	14991.1	90.2103	2604	11.7869	5780.09	25.1849	6411.36	25.6887	3767.91	16.4992	5168.52	18.9988	4198.65	15.1338
FBtr0100541	3840.91	26.357	8518.73	51.2545	6373.27	40.3997	3448	16.4406	2747.91	12.6125	1542.64	6.51101	1189.09	5.48491	952.475	3.68813	2304.09	8.74847
FBtr0346454	0	0	0	0	2.63158	0.00981817	0	0	0	0	0	0	0	0	0	0	5.26316	0.0117619
FBtr0083547	13	0.0642549	6	0.0260022	0	0	1	0.00343441	0	0	0	0	1	0.00332243	0	0	2	0.0054697
FBtr0304694	4.0117	0.00201598	2.65351	0.00116917	2.16472	0.00100488	1.00657	0.000351475	2.00366	0.000673472	0	0	1.00492	0.000339457	3.00799	0.000852954	0	0
FBtr0304695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.000670381
FBtr0087631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089842	54.4188	0.447249	80.7625	0.581978	62.0881	0.471371	49.2871	0.281464	47.8033	0.262782	53.861	0.272268	17.055	0.0942202	51.1739	0.237323	45.8153	0.208344
FBtr0340331	44.4789	0.128056	37.7884	0.0953898	56.8414	0.15117	30.5817	0.0611784	17.6893	0.0340639	40.362	0.0714731	45.5175	0.0880885	19.4861	0.0316565	26.2192	0.0417674
FBtr0088886	0.000103857	1.61E-07	0.000591376	8.04E-07	51	0.0730627	5.72E-05	6.16E-08	0.000125636	1.30E-07	6.82E-05	6.51E-08	0.000168341	1.75E-07	5.97E-05	5.23E-08	0.000107759	9.25E-08
FBtr0309844	44.9999	0.0704844	61.9994	0.0851462	2.60E-05	3.76E-08	12.9999	0.0141486	27.9999	0.0293342	17.9999	0.017341	34.9998	0.0368503	14.9999	0.0132575	25.9999	0.0225333
FBtr0075968	6174.88	18.7919	10152.8	27.0909	10182.9	28.6264	2457.97	5.19767	3179.98	6.47297	2997.96	5.61166	2450.96	5.01387	2639.97	4.53348	2779	4.67953
FBtr0073346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078471	225	0.337287	481	0.632205	401	0.555284	108	0.112494	112	0.112298	153	0.141069	108	0.108826	143	0.120961	149	0.123587
FBtr0082759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073768	0	0	0	0	0	0	0	0	12	0.0209531	2	0.00321132	0	0	0	0	0	0
FBtr0300058	0	0	2.45E-08	8.64E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300057	904	3.71483	2002	7.21324	1695	6.43419	237	0.676718	933	2.56442	892	2.25454	145	0.400527	690	1.59996	853	1.9395
FBtr0078530	31	0.0244065	41	0.0283024	46	0.0334545	32	0.0175058	27	0.0142182	23	0.0111377	21	0.0111136	24	0.0106622	31	0.0135044
FBtr0306301	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00813192	0	0	0	0
FBtr0081806	15	0.0162111	32	0.0303226	30	0.0299499	12	0.00901138	28	0.0202402	24	0.0159535	0	0	21	0.0128065	15	0.00896981
FBtr0081300	1106.07	5.87803	1395.42	6.50203	0.0535704	0.000262982	2006.49	7.40923	743.202	2.64174	372.167	1.21649	1008.39	3.60221	482.821	1.44785	1137.71	3.3454
FBtr0332242	212.478	0.970468	134.927	0.540336	141.155	0.59555	70.4902	0.22371	89.2225	0.272571	476.049	1.33734	48.0006	0.147369	64.299	0.165715	243.282	0.614821
FBtr0081301	6288.6	29.7809	8188.77	34.0016	9246.63	40.4503	4570.17	15.0385	5691.07	18.0267	5921.55	17.2482	4564.38	14.5298	5907.98	15.7875	4688.32	12.2849
FBtr0332243	98.8504	0.305433	90.8806	0.246209	40.1617	0.114631	60.8525	0.130649	73.5042	0.15191	73.233	0.139177	53.2271	0.110551	65.9003	0.114899	50.6925	0.0866668
FBtr0334507	41.3331	0.0438819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113281	0	0	6.85157	0.00702697	24.4216	0.0263882	0	0	0	0	21.8433	0.0157153	10.3021	0.00810033	0	0	0	0
FBtr0084795	0	0	0	0	0	0	0	0	0	0	34.7162	0.0229278	0	0	0	0	0	0
FBtr0084794	226.667	0.231683	394.148	0.353234	404.578	0.382	156	0.110795	219	0.149723	153.441	0.0964649	121.698	0.0836147	173	0.0997799	147	0.0831371
FBtr0084924	0	0	0	0	1	0.00301227	0	0	1	0.0021811	4	0.00802273	0	0	5	0.00920026	0	0
FBtr0344619	0	0	1	0.00140925	0	0	0	0	0	0	0	0	0.610443	0.000659525	0	0	1	0.000889332
FBtr0078773	1	0.0025914	3	0.00681634	3	0.0071814	2	0.00360125	0	0	0	0	0	0	1	0.00146226	0	0
FBtr0083038	40	0.0920167	76	0.153291	55	0.116875	23	0.0367641	29	0.0446212	29	0.0410325	12	0.0185559	11	0.0142787	21	0.0267299
FBtr0071697	10	0.0292976	0	0	1	0.00270636	1	0.00203573	0	0	0	0	4	0.00787743	0	0	0	0
FBtr0113085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336614	110.905	0.134629	9.40E-07	1.00E-09	110.905	0.124364	110.906	0.0935474	277.262	0.225121	277.264	0.207016	55.4524	0.0452483	6.67E-08	4.57E-11	110.91	0.074496
FBtr0080418	1069.1	1.32163	1514.57	1.64164	1385	1.58159	341.093	0.292991	598.738	0.495069	580.87	0.441666	280.548	0.233127	533	0.371801	593.033	0.405641
FBtr0336613	0	0	1.08E-05	1.18E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080420	0	0	0	0	36.0993	0.0404281	0	0	0	0	21.8647	0.0163041	0	0	0	0	0	0
FBtr0305551	0	0	56.4241	0.0623021	0	0	0.00179944	1.57E-06	3.70E-06	3.12E-09	0.00208861	1.62E-06	0	0	2.59E-08	1.84E-11	0.0569942	3.97E-05
FBtr0080419	0	0	0.00183673	2.01E-06	0	0	1.00E-05	8.70E-09	0	0	2.98E-08	2.29E-11	0	0	0	0	8.81E-07	6.08E-10
FBtr0089007	172.659	0.133009	383.463	0.259007	287.095	0.204302	30.1149	0.0161199	70.2681	0.0362066	108.414	0.0513688	20.0766	0.0103962	54.2068	0.0235633	114.437	0.0487785
FBtr0089006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089009	47.3414	0.0726624	3.53729	0.00476032	4.90481	0.00695417	21.8851	0.0233403	44.7319	0.0459223	33.5864	0.031707	37.9234	0.0391264	14.7932	0.0128122	9.56346	0.00812185
FBtr0073184	86	0.285376	134	0.38987	143	0.438338	80	0.184458	77	0.170902	77	0.157157	58	0.129372	71	0.132944	103	0.189116
FBtr0085725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.00285463
FBtr0335453	0	0	5	0.0106756	2	0.00449894	1	0.00169206	0	0	0	0	2	0.00327378	0	0	0	0
FBtr0085389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112398	0	0	10.3586	0.0337421	2	0.00686369	0	0	6	0.0149095	1	0.00228506	0	0	0	0	3	0.00616689
FBtr0072476	17	0.0270623	0	0	12.2907	0.0180736	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334068	0	0	32	0.053345	28.7093	0.0504225	9	0.0118899	21	0.0267057	5	0.0058471	11	0.0140583	5	0.00536424	13	0.0136761
FBtr0084445	0	0	1	0.00192909	6	0.0121944	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00245578
FBtr0309181	0	0	1	0.00751175	0	0	0	0	0	0	1	0.00526948	0	0	0	0	0	0
FBtr0086057	57	0.0795023	112	0.136968	102	0.131419	37	0.0358588	55	0.0513103	32	0.0274522	32	0.0300019	25	0.0196759	48	0.0370439
FBtr0072090	9	0.0666098	0	0	4	0.027347	0	0	0	0	3	0.0136565	0	0	0	0	0	0
FBtr0081978	673	1.49938	1010	1.97294	1010	2.07861	316	0.489185	610	0.909	708	0.970182	259	0.387873	306	0.384688	448	0.552263
FBtr0344740	30.3834	0.0519349	45.8281	0.0686833	36.288	0.0572981	8.46651	0.0100558	10.9354	0.0125024	5.12343	0.00538651	3	0.00344697	6	0.00578715	0	0
FBtr0078953	0	0	36.9628	0.0414036	27.712	0.0327038	0	0	0	0	11.8766	0.00933235	0	0	0	0	0	0
FBtr0082111	19	0.111446	10	0.051429	6	0.03251	3	0.0122271	12	0.0470793	3	0.0108232	1	0.0039428	3	0.00992941	4	0.012982
FBtr0074604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088742	178	0.509872	325	0.816246	288	0.762057	115	0.228891	103	0.19734	150	0.264275	113	0.217577	117	0.189112	175	0.277364
FBtr0333272	74.0636	0.112942	93.7465	0.125343	3.55E-08	5.00E-11	66.1359	0.070077	52.8885	0.0539444	86.663	0.0812841	91.5498	0.0938425	65.378	0.0562563	0.00121451	1.02E-06
FBtr0074941	8.93638	0.0136053	14.2535	0.0190268	117	0.164546	8.86411	0.00937716	7.11153	0.0072418	11.337	0.0106162	12.4502	0.0127413	8.62199	0.00740705	99.9988	0.0842389
FBtr0078524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345591	43	0.0629571	69	0.0885771	57	0.0770912	21	0.0213641	20	0.0195859	15	0.013508	14	0.0137784	33	0.0272635	23	0.0186327
FBtr0445215	327	1.73127	581	2.69705	577	2.82193	185	0.680579	216	0.764906	201	0.65454	195	0.693977	199	0.594513	252	0.738225
FBtr0070970	165	0.323727	245	0.421461	270	0.489342	80	0.109062	90	0.118107	102	0.123089	66	0.0870426	131	0.14503	120	0.130271
FBtr0078507	0	0	3	0.00930742	0	0	2	0.00491735	0	0	0	0	0	0	0	0	0	0
FBtr0077425	68	0.0759583	89	0.0871671	67	0.0691345	50	0.0388084	48	0.0358628	37	0.0254209	38	0.0285327	39	0.0245823	30	0.0185421
FBtr0340283	0	0	1.1324	0.000641033	0	0	2	0.000897229	0	0	0	0	2	0.000867974	0	0	0	0
FBtr0086825	6	0.00407869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074904	569.252	1.23137	959.313	1.81945	1093.16	2.18433	433.174	0.651081	428.396	0.619819	463.935	0.617252	249.57	0.362884	309.078	0.377261	402.761	0.48206
FBtr0332720	173.748	0.319598	427.687	0.689774	213.843	0.363358	66.8261	0.0854123	113.604	0.139771	167.065	0.189014	180.43	0.223094	106.922	0.110979	100.239	0.102022
FBtr0100588	2	0.00383091	0	0	0	0	0	0	0	0	2	0.00235627	0	0	0	0	0	0
FBtr0346860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304043	0	0	6	0.00533666	1	0.000937077	0	0	0	0	3	0.00187183	0	0	0	0	0	0
FBtr0290050	0	0	0	0	1	0.000730323	0	0	0	0	0	0	0	0	2	0.00089224	4	0.00174982
FBtr0301537	581.854	0.182537	873.073	0.240151	1048.99	0.303992	128.217	0.0279493	367.992	0.0772169	319.994	0.061745	164.849	0.0347631	311.384	0.0551218	378.544	0.065709
FBtr0345015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077320	0.138264	5.19E-05	88.8894	0.0292391	0.00350606	1.22E-06	272.781	0.0711084	0	0	1.37E-06	3.17E-10	150.147	0.037864	77.6101	0.0164296	38.4478	0.00798106
FBtr0340405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304906	0.00740223	2.30E-06	0.0380894	1.04E-05	0.00890044	2.56E-06	0.00285606	6.17E-07	0.00833964	1.73E-06	0.00626361	1.20E-06	0.00396822	8.30E-07	0.00636345	1.12E-06	0.00800726	1.38E-06
FBtr0071758	26	0.0332163	34	0.0380849	39	0.0460252	24	0.0213048	24	0.0205081	16	0.0125725	24	0.0206102	16	0.0115342	20	0.0141377
FBtr0305599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301953	304.796	0.0998638	355.842	0.102224	454.205	0.137469	169.5	0.0385885	203.902	0.0446845	239.126	0.0481891	148.355	0.0326733	210.12	0.0388469	153.45	0.0278186
FBtr0331603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344555	0	0	0	0	0	0	0	0	1.83693	0.000984043	0	0	0	0	0.464586	0.000209962	0	0
FBtr0301952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331604	0	0	27.4524	0.0136649	0	0	0	0	39.2939	0.0149208	0	0	0	0	30.7841	0.00986157	33.4774	0.010516
FBtr0344558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301949	18.9542	0.0152064	29.4573	0.020721	20.1363	0.014923	20.5326	0.0114461	15.1688	0.00813975	3.74201	0.0018465	17.5721	0.0094763	3.91552	0.00177257	21.003	0.00932342
FBtr0344557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300467	0	0	0	0	0	0	0	0	1.83693	0.000984043	0	0	0	0	0.464586	0.000209962	0	0
FBtr0301950	42.2494	0.0355818	78.8372	0.058215	89.0158	0.0692513	27.0496	0.0158291	4.91532	0.00276883	20.0508	0.0103863	16.6789	0.00944207	15.4855	0.00735907	22.5059	0.0104875
FBtr0331602	0	0	42.4107	0.0221468	40.6426	0.0223602	14.9209	0.00617479	28.046	0.0111724	17.4189	0.00638091	10.3943	0.00416131	12.7656	0.00429014	3.56378	0.00117441
FBtr0344556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076697	1	0.00974901	9	0.0769306	1	0.00900564	2	0.0135482	8	0.052166	2	0.0119926	0	0	6	0.0330067	7	0.0377598
FBtr0075812	36.4661	0.0132041	96.509	0.0306396	87.4668	0.0292561	36.9183	0.00928859	34.8046	0.00842931	48.7511	0.0108574	12.821	0.00312056	13.0026	0.00265669	23.7451	0.00475733
FBtr0340705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304904	3.53392	0.00140011	14.491	0.00503383	8.53317	0.00312297	7.0817	0.00194953	21.1954	0.00561672	11.2489	0.00274118	7.17904	0.00191189	18.9974	0.00424705	7.25492	0.0015904
FBtr0334553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300881	62	0.0668525	100	0.0945414	127.731	0.127226	22	0.0164831	52	0.037503	27	0.0179066	32.44	0.0235126	44	0.0267713	46.762	0.0278991
FBtr0085811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113746	426	0.573521	757	0.893576	760.892	0.946272	259	0.242286	386	0.347587	373	0.308867	262	0.237101	341	0.25905	408.634	0.3044
FBtr0344093	0	0	0	0	9.10801	0.0102177	0	0	0	0	0	0	0	0	0	0	9.36609	0.00629368
FBtr0083784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301815	0	0	19	0.00975127	0	0	61.139	0.0248668	36.9954	0.0144843	0	0	40.7595	0.0160374	0	0	61.1383	0.0198014
FBtr0084098	36	0.0221597	0	0	30	0.0170584	11.861	0.0050731	0.00459325	1.89E-06	44	0.0166586	39.2405	0.0162364	76	0.0263977	9.86171	0.00335881
FBtr0084455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0335002	13.1176	0.0300782	6.32078	0.0127076	5.62166	0.0119073	0	0	2.57461	0.0039486	5.93205	0.0083661	3.72853	0.00574681	7.75613	0.0100353	5.17511	0.00656577
FBtr0084456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076720	1	0.00333791	16	0.0468265	7	0.0215838	1	0.00231934	0	0	5	0.0102652	0	0	1	0.0018835	0	0
FBtr0309178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347576	14.9577	0.0149588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0081887	16.0423	0.017193	109	0.102425	96	0.0950405	17	0.0126597	38	0.0272398	41	0.0270265	12	0.00864487	23	0.0139092	41	0.024313
FBtr0074313	26.4534	0.103016	35.6438	0.121703	14.6964	0.0528671	11.7571	0.0318135	0	0	11.8663	0.0284223	0	0	5.87854	0.0129176	8.81781	0.019
FBtr0345129	40.0865	0.236604	0	0	47.4572	0.258749	41.6929	0.170992	0	0	0	0	0	0	37.4146	0.12461	18.6379	0.0608684
FBtr0074311	11376	76.3951	18498.2	108.919	18367.4	113.941	6567.73	30.6465	8607.82	38.664	8041.92	33.2169	5611.98	25.3329	6080.98	23.0431	6962.49	25.871
FBtr0340149	1748.48	6.5911	2915.65	9.63673	3284.95	11.4388	870.821	2.28095	1860.18	4.69018	2181.61	5.05822	848.024	2.14881	1440.73	3.06458	1427.05	2.97652
FBtr0074312	0	0	19.4704	0.10895	58.4718	0.344711	0	0	0	0	38.5989	0.151514	0	0	0	0	0	0
FBtr0301070	0	0	0	0	1	0.000634046	0	0	0	0	0	0	2	0.000922763	0	0	0	0
FBtr0110808	5	0.00213568	0	0	0	0	0	0	2	0.000571391	1	0.000262718	0	0	12	0.00289227	3	0.00070902
FBtr0299601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343555	55.5588	0.0343938	91.9832	0.0499266	52.9921	0.0303035	26.3267	0.0113243	21.8151	0.0090328	35.9527	0.0136893	33.3681	0.0138852	31.8941	0.0111411	63.4266	0.0217255
FBtr0343559	36.4412	0.0193478	68.0168	0.031663	103.008	0.05052	25.6733	0.00947132	24.1849	0.00858854	18.0571	0.00589672	32.6319	0.011646	25.1059	0.00752151	12.5734	0.0036937
FBtr0343557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343556	0	0	0	0	0	0	4.09E-06	1.66E-09	0	0	1.99012	0.000716496	0	0	0	0	0	0
FBtr0088042	202	0.131529	193.916	0.110708	202.993	0.122097	157	0.0710326	134	0.0583593	123	0.0492603	146	0.0639021	150.753	0.0553891	171	0.0616078
FBtr0088041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346629	0	0	4.0842	0.00319678	1.00675	0.000830209	1	0.000620297	5	0.0029855	0	0	2	0.00120015	7.24734	0.00365073	1	0.000493949
FBtr0089868	0	0	48.18	0.0605948	33.3352	0.0441702	11.4352	0.0113974	21.9	0.0210113	0	0	26.28	0.0253391	0	0	0	0
FBtr0089867	2.02E-08	2.64E-11	0	0	1.29E-05	1.56E-08	4.29E-05	3.90E-08	0	0	4.28E-05	3.45E-08	0	0	1.81E-05	1.33E-08	0	0
FBtr0305054	62.1162	0.0821402	0	0	25.6048	0.031277	25.6047	0.0235267	0	0	30.0562	0.024446	0	0	12.0225	0.00897089	8.015	0.00586442
FBtr0343485	53.543	0.141342	86.2478	0.199624	112.432	0.274165	24.1455	0.0442889	50.9317	0.0899278	43.9639	0.071382	14.5103	0.0257478	61.6348	0.0918091	67.9608	0.0992656
FBtr0330376	23.7748	0.0151082	44.1081	0.024576	40.051	0.0235106	14.8396	0.00655253	17.1707	0.0072983	16.3734	0.00639968	11.3986	0.00486901	18.0204	0.00646176	17.5838	0.00618273
FBtr0339192	57.4503	0.0365327	96.7837	0.053962	99.898	0.0586813	34.3207	0.0151647	39.6585	0.016868	38.2532	0.0149616	26.2028	0.0112003	41.9592	0.0150559	40.8324	0.014367
FBtr0084051	23.7748	0.0151082	44.1081	0.024576	40.051	0.0235106	14.8396	0.00655253	17.1707	0.0072983	16.3734	0.00639968	11.3986	0.00486901	18.0204	0.00646176	17.5838	0.00618273
FBtr0084214	0	0	0	0	0	0	0	0	0	0	0	0	10.1395	0.0100887	0	0	0	0
FBtr0084213	1705	2.74042	3144	4.43069	3577	5.31087	1165	1.30109	1643	1.76631	1775	1.75474	1129.86	1.22071	1729	1.56812	1663	1.47896
FBtr0303201	1.5	0.00110813	3.5	0.00226707	9	0.00614181	1.5	0.000769982	3	0.00148238	2.5	0.00113596	0	0	5	0.0020843	2.5	0.00102191
FBtr0344522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084632	1070.14	0.684041	1614.6	0.904907	1520.75	0.897954	932.478	0.414162	1212.38	0.518341	1153.36	0.453451	782.345	0.33615	1051.42	0.379234	948.144	0.335341
FBtr0079432	3	0.00311825	12	0.0109362	15	0.0144024	2	0.00144447	1	0.000695227	7	0.00447518	3	0.00209606	3	0.00175955	1	0.000575123
FBtr0086239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309208	0	0	0	0	3	0.0105877	0	0	0	0	0	0	0	0	8	0.0172468	2	0.00422793
FBtr0309206	6	0.0234949	0	0	0	0	6	0.0163253	0	0	0	0	0	0	0	0	0	0
FBtr0084001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309207	0	0	4	0.0143912	0	0	0	0	0	0	1	0.00252384	0	0	0	0	0	0
FBtr0302926	1	0.000639931	2	0.00112217	2	0.00118227	0	0	0	0	0	0	0	0	0	0	1	0.000354082
FBtr0302927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179212	8.11E-06	0	0
FBtr0301545	104.451	0.138641	0.164709	0.000191687	226.3	0.277471	100.308	0.0925129	84.6089	0.0751159	78.6611	0.0642188	106.311	0.0948529	0	0	75.8883	0.0557346
FBtr0343019	357.539	0.437782	660.835	0.709454	309.587	0.350163	128.994	0.109748	206.391	0.169029	180.592	0.136005	103.196	0.0849354	203.569	0.140649	193.492	0.13109
FBtr0343021	0	0	0	0	20.1135	0.0160787	5.69803	0.00342628	0	0	5.7467	0.0030588	11.4934	0.00668577	46.4134	0.0226644	8.62005	0.00412753
FBtr0074616	8.01012	0.00627496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
